vessel_id,timestamp,latitude,longitude,speed,heading
SYNTH_VESSEL_15,2026-09-01T22:24:17Z,25.277369,53.598220,9.0,250.5
SYNTH_VESSEL_15,2026-09-01T22:28:17Z,25.274028,53.587794,9.1,250.1
SYNTH_VESSEL_15,2026-09-01T22:32:17Z,25.270579,53.577266,9.3,250.2
SYNTH_VESSEL_15,2026-09-01T22:36:17Z,25.267096,53.566563,9.1,249.8
SYNTH_VESSEL_15,2026-09-01T22:40:17Z,25.263598,53.556059,9.2,249.6
SYNTH_VESSEL_15,2026-09-01T22:44:17Z,25.260036,53.545484,9.2,249.1
SYNTH_VESSEL_15,2026-09-01T22:48:17Z,25.256372,53.534896,9.3,248.7
SYNTH_VESSEL_15,2026-09-01T22:52:17Z,25.252614,53.524254,9.4,248.1
SYNTH_VESSEL_15,2026-09-01T22:56:17Z,25.248726,53.513555,9.3,248.1
SYNTH_VESSEL_15,2026-09-01T23:00:17Z,25.244888,53.503004,9.1,248.1
SYNTH_VESSEL_15,2026-09-01T23:04:17Z,25.241117,53.492615,9.1,247.9
SYNTH_VESSEL_15,2026-09-01T23:08:17Z,25.237340,53.482315,9.2,248.0
SYNTH_VESSEL_15,2026-09-01T23:12:17Z,25.233541,53.471911,9.3,248.2
SYNTH_VESSEL_15,2026-09-01T23:16:17Z,25.229713,53.461339,9.2,248.1
SYNTH_VESSEL_15,2026-09-01T23:20:17Z,25.225929,53.450929,9.1,248.0
SYNTH_VESSEL_15,2026-09-01T23:24:17Z,25.222143,53.440563,9.1,247.7
SYNTH_VESSEL_15,2026-09-01T23:28:17Z,25.218302,53.430208,9.2,247.1
SYNTH_VESSEL_16,2026-09-01T15:01:49Z,25.395714,54.465146,8.5,68.8
SYNTH_VESSEL_16,2026-09-01T15:05:49Z,25.399141,54.474910,8.6,66.7
SYNTH_VESSEL_16,2026-09-01T15:09:49Z,25.402904,54.484565,8.5,64.7
SYNTH_VESSEL_16,2026-09-01T15:13:49Z,25.406946,54.494016,8.4,62.6
SYNTH_VESSEL_16,2026-09-01T15:17:49Z,25.411256,54.503204,8.4,60.3
SYNTH_VESSEL_16,2026-09-01T15:21:49Z,25.415846,54.512115,8.4,57.9
SYNTH_VESSEL_16,2026-09-01T15:25:49Z,25.420785,54.520844,8.4,55.3
SYNTH_VESSEL_16,2026-09-01T15:29:49Z,25.426118,54.529359,8.5,52.7
SYNTH_VESSEL_16,2026-09-01T15:33:49Z,25.431810,54.537628,8.6,50.2
SYNTH_VESSEL_16,2026-09-01T15:37:49Z,25.437886,54.545705,8.5,47.7
SYNTH_VESSEL_16,2026-09-01T15:41:49Z,25.444254,54.553448,8.5,45.1
SYNTH_VESSEL_16,2026-09-01T15:45:49Z,25.450891,54.560819,8.4,43.0
SYNTH_VESSEL_16,2026-09-01T15:49:49Z,25.457705,54.567852,8.3,40.9
SYNTH_VESSEL_16,2026-09-01T15:53:49Z,25.464666,54.574535,8.2,38.7
SYNTH_VESSEL_16,2026-09-01T15:57:49Z,25.471737,54.580815,8.3,36.3
SYNTH_VESSEL_16,2026-09-01T16:01:49Z,25.479117,54.586820,8.1,33.8
SYNTH_VESSEL_16,2026-09-01T16:05:49Z,25.486597,54.592371,8.2,31.6
SYNTH_VESSEL_16,2026-09-01T16:09:49Z,25.494359,54.597662,8.3,29.8
SYNTH_VESSEL_16,2026-09-01T16:13:49Z,25.502311,54.602713,8.3,27.6
SYNTH_VESSEL_16,2026-09-01T16:17:49Z,25.510494,54.607461,8.3,25.3
SYNTH_VESSEL_16,2026-09-01T16:21:49Z,25.518856,54.611845,8.3,23.1
SYNTH_VESSEL_16,2026-09-01T16:25:49Z,25.527306,54.615833,8.4,20.9
SYNTH_VESSEL_16,2026-09-01T16:29:49Z,25.536039,54.619527,8.3,19.3
SYNTH_VESSEL_16,2026-09-01T16:33:49Z,25.544766,54.622909,8.3,16.6
SYNTH_VESSEL_16,2026-09-01T16:37:49Z,25.553626,54.625832,8.2,14.3
SYNTH_VESSEL_16,2026-09-01T16:41:49Z,25.562468,54.628324,8.3,11.7
SYNTH_VESSEL_16,2026-09-01T16:45:49Z,25.571450,54.630385,8.4,10.0
SYNTH_VESSEL_16,2026-09-01T16:49:49Z,25.580596,54.632171,8.4,7.4
SYNTH_VESSEL_16,2026-09-01T16:53:49Z,25.589780,54.633497,8.4,5.5
SYNTH_VESSEL_16,2026-09-01T16:57:49Z,25.599007,54.634486,8.4,3.4
SYNTH_VESSEL_16,2026-09-01T17:01:49Z,25.608290,54.635105,8.4,1.4
SYNTH_VESSEL_16,2026-09-01T17:05:49Z,25.617566,54.635361,8.5,358.9
SYNTH_VESSEL_16,2026-09-01T17:09:49Z,25.626951,54.635154,8.5,356.8
SYNTH_VESSEL_16,2026-09-01T17:13:49Z,25.636371,54.634567,8.6,354.3
SYNTH_VESSEL_16,2026-09-01T17:17:49Z,25.645904,54.633513,8.7,351.9
SYNTH_VESSEL_16,2026-09-01T17:21:49Z,25.655410,54.632011,8.7,349.8
SYNTH_VESSEL_16,2026-09-01T17:25:49Z,25.664941,54.630109,8.6,347.3
SYNTH_VESSEL_16,2026-09-01T17:29:49Z,25.674293,54.627775,8.7,345.7
SYNTH_VESSEL_16,2026-09-01T17:33:49Z,25.683623,54.625139,8.6,343.8
SYNTH_VESSEL_16,2026-09-01T17:37:49Z,25.692742,54.622207,8.6,341.9
SYNTH_VESSEL_16,2026-09-01T17:41:49Z,25.701838,54.618912,8.7,340.2
SYNTH_VESSEL_16,2026-09-01T17:45:49Z,25.710942,54.615276,8.8,338.4
SYNTH_VESSEL_16,2026-09-01T17:49:49Z,25.720033,54.611279,9.0,335.8
SYNTH_VESSEL_16,2026-09-01T17:53:49Z,25.729092,54.606754,8.9,333.5
SYNTH_VESSEL_16,2026-09-01T17:57:49Z,25.737972,54.601845,8.8,331.4
SYNTH_VESSEL_16,2026-09-01T18:01:49Z,25.746570,54.596648,8.9,329.8
SYNTH_VESSEL_16,2026-09-01T18:05:49Z,25.755112,54.591123,8.9,327.2
SYNTH_VESSEL_16,2026-09-01T18:09:49Z,25.763439,54.585169,9.0,324.7
SYNTH_VESSEL_16,2026-09-01T18:13:49Z,25.771603,54.578761,9.1,322.5
SYNTH_VESSEL_16,2026-09-01T18:17:49Z,25.779579,54.571957,9.0,320.8
SYNTH_VESSEL_16,2026-09-01T18:21:49Z,25.787339,54.564922,9.0,318.3
SYNTH_VESSEL_16,2026-09-01T18:25:49Z,25.794790,54.557553,9.0,316.1
SYNTH_VESSEL_16,2026-09-01T18:29:49Z,25.801984,54.549870,9.0,313.5
SYNTH_VESSEL_16,2026-09-01T18:33:49Z,25.808837,54.541862,8.9,311.9
SYNTH_VESSEL_16,2026-09-01T18:37:49Z,25.815436,54.533687,8.9,310.2
SYNTH_VESSEL_16,2026-09-01T18:41:49Z,25.821778,54.525339,8.9,308.2
SYNTH_VESSEL_16,2026-09-01T18:45:49Z,25.827895,54.516702,9.0,306.1
SYNTH_VESSEL_16,2026-09-01T18:49:49Z,25.833795,54.507701,9.0,304.1
SYNTH_VESSEL_16,2026-09-01T18:53:49Z,25.839414,54.498478,8.9,301.9
SYNTH_VESSEL_16,2026-09-01T18:57:49Z,25.844655,54.489125,9.1,299.9
SYNTH_VESSEL_16,2026-09-01T19:01:49Z,25.849662,54.479432,9.0,297.5
SYNTH_VESSEL_16,2026-09-01T19:05:49Z,25.854268,54.469583,9.1,295.1
SYNTH_VESSEL_16,2026-09-01T19:09:49Z,25.858544,54.459461,9.1,293.0
SYNTH_VESSEL_16,2026-09-01T19:13:49Z,25.862479,54.449180,9.1,291.0
SYNTH_VESSEL_16,2026-09-01T19:17:49Z,25.866102,54.438682,9.1,289.1
SYNTH_VESSEL_16,2026-09-01T19:21:49Z,25.869402,54.428113,9.2,287.5
SYNTH_VESSEL_16,2026-09-01T19:25:49Z,25.872456,54.417347,9.3,285.5
SYNTH_VESSEL_16,2026-09-01T19:29:49Z,25.875199,54.406351,9.3,283.6
SYNTH_VESSEL_16,2026-09-01T19:33:49Z,25.877631,54.395147,9.2,280.9
SYNTH_VESSEL_16,2026-09-01T19:37:49Z,25.879572,54.383974,9.2,278.8
SYNTH_VESSEL_16,2026-09-01T19:41:49Z,25.881136,54.372711,9.4,276.2
SYNTH_VESSEL_16,2026-09-01T19:45:49Z,25.882256,54.361237,9.2,273.9
SYNTH_VESSEL_16,2026-09-01T19:49:49Z,25.882947,54.349877,9.4,272.0
SYNTH_VESSEL_16,2026-09-01T19:53:49Z,25.883306,54.338321,9.4,270.1
SYNTH_VESSEL_16,2026-09-01T19:57:49Z,25.883329,54.326745,9.3,267.9
SYNTH_VESSEL_16,2026-09-01T20:01:49Z,25.882956,54.315287,9.2,265.9
SYNTH_VESSEL_16,2026-09-01T20:05:49Z,25.882224,54.303924,9.2,264.0
SYNTH_VESSEL_16,2026-09-01T20:09:49Z,25.881153,54.292684,9.0,261.6
SYNTH_VESSEL_16,2026-09-01T20:13:49Z,25.879692,54.281680,8.9,259.4
SYNTH_VESSEL_16,2026-09-01T20:17:49Z,25.877877,54.270850,9.1,257.5
SYNTH_VESSEL_17,2026-09-01T14:45:51Z,25.322801,54.543168,12.5,188.1
SYNTH_VESSEL_17,2026-09-01T14:49:51Z,25.309033,54.541012,12.4,189.2
SYNTH_VESSEL_17,2026-09-01T14:53:51Z,25.295409,54.538572,12.5,190.6
SYNTH_VESSEL_17,2026-09-01T14:57:51Z,25.281761,54.535737,12.5,192.0
SYNTH_VESSEL_17,2026-09-01T15:01:51Z,25.268243,54.532573,12.4,192.7
SYNTH_VESSEL_17,2026-09-01T15:05:51Z,25.254837,54.529220,12.5,193.4
SYNTH_VESSEL_17,2026-09-01T15:09:51Z,25.241387,54.525690,12.6,194.8
SYNTH_VESSEL_17,2026-09-01T15:13:51Z,25.227923,54.521761,12.5,195.7
SYNTH_VESSEL_17,2026-09-01T15:17:51Z,25.214560,54.517623,12.4,196.4
SYNTH_VESSEL_17,2026-09-01T15:21:51Z,25.201337,54.513317,12.4,197.8
SYNTH_VESSEL_17,2026-09-01T15:25:51Z,25.188212,54.508659,12.3,198.5
SYNTH_VESSEL_17,2026-09-01T15:29:51Z,25.175236,54.503852,12.3,199.4
SYNTH_VESSEL_17,2026-09-01T15:33:51Z,25.162408,54.498863,12.2,200.8
SYNTH_VESSEL_17,2026-09-01T15:37:51Z,25.149717,54.493548,12.2,202.2
SYNTH_VESSEL_17,2026-09-01T15:41:51Z,25.137215,54.487907,12.3,203.1
SYNTH_VESSEL_17,2026-09-01T15:45:51Z,25.124670,54.481987,12.2,203.8
SYNTH_VESSEL_17,2026-09-01T15:49:51Z,25.112264,54.475941,12.4,205.1
SYNTH_VESSEL_17,2026-09-01T15:53:51Z,25.099845,54.469508,12.5,206.0
SYNTH_VESSEL_17,2026-09-01T15:57:51Z,25.087434,54.462820,12.3,207.3
SYNTH_VESSEL_17,2026-09-01T16:01:51Z,25.075311,54.455907,12.3,208.7
SYNTH_VESSEL_17,2026-09-01T16:05:51Z,25.063335,54.448658,12.4,210.2
SYNTH_VESSEL_17,2026-09-01T16:09:51Z,25.051406,54.441003,12.5,211.0
SYNTH_VESSEL_17,2026-09-01T16:13:51Z,25.039560,54.433139,12.6,211.6
SYNTH_VESSEL_17,2026-09-01T16:17:51Z,25.027667,54.425070,12.7,213.2
SYNTH_VESSEL_17,2026-09-01T16:21:51Z,25.015917,54.416588,12.7,213.8
SYNTH_VESSEL_17,2026-09-01T16:25:51Z,25.004181,54.407911,12.6,215.2
SYNTH_VESSEL_17,2026-09-01T16:29:51Z,24.992776,54.399025,12.6,216.5
SYNTH_VESSEL_17,2026-09-01T16:33:51Z,24.981516,54.389847,12.6,218.0
SYNTH_VESSEL_17,2026-09-01T16:37:51Z,24.970491,54.380331,12.7,219.7
SYNTH_VESSEL_17,2026-09-01T16:41:51Z,24.959678,54.370445,12.6,220.8
SYNTH_VESSEL_17,2026-09-01T16:45:51Z,24.949079,54.360357,12.5,221.6
SYNTH_VESSEL_17,2026-09-01T16:49:51Z,24.938699,54.350197,12.5,223.0
SYNTH_VESSEL_17,2026-09-01T16:53:51Z,24.928539,54.339759,12.4,224.2
SYNTH_VESSEL_17,2026-09-01T16:57:51Z,24.918648,54.329157,12.3,225.7
SYNTH_VESSEL_17,2026-09-01T17:01:51Z,24.909121,54.318411,12.4,226.7
SYNTH_VESSEL_17,2026-09-01T17:05:51Z,24.899675,54.307373,12.4,227.8
SYNTH_VESSEL_17,2026-09-01T17:09:51Z,24.890476,54.296171,12.3,228.8
SYNTH_VESSEL_17,2026-09-01T17:13:51Z,24.881511,54.284878,12.3,230.0
SYNTH_VESSEL_17,2026-09-01T17:17:51Z,24.872739,54.273349,12.4,231.4
SYNTH_VESSEL_17,2026-09-01T17:21:51Z,24.864158,54.261497,12.3,232.2
SYNTH_VESSEL_17,2026-09-01T17:25:51Z,24.855772,54.249567,12.3,232.8
SYNTH_VESSEL_17,2026-09-01T17:29:51Z,24.847547,54.237638,12.3,233.4
SYNTH_VESSEL_17,2026-09-01T17:33:51Z,24.839436,54.225611,12.4,234.7
SYNTH_VESSEL_17,2026-09-01T17:37:51Z,24.831527,54.213287,12.3,236.0
SYNTH_VESSEL_17,2026-09-01T17:41:51Z,24.823873,54.200805,12.3,237.4
SYNTH_VESSEL_17,2026-09-01T17:45:51Z,24.816494,54.188093,12.2,238.2
SYNTH_VESSEL_17,2026-09-01T17:49:51Z,24.809348,54.175383,12.3,238.9
SYNTH_VESSEL_17,2026-09-01T17:53:51Z,24.802317,54.162524,12.4,240.5
SYNTH_VESSEL_17,2026-09-01T17:57:51Z,24.795576,54.149373,12.5,241.8
SYNTH_VESSEL_17,2026-09-01T18:01:51Z,24.789042,54.135938,12.5,242.4
SYNTH_VESSEL_17,2026-09-01T18:05:51Z,24.782606,54.122356,12.6,243.5
SYNTH_VESSEL_17,2026-09-01T18:09:51Z,24.776384,54.108600,12.5,244.7
SYNTH_VESSEL_17,2026-09-01T18:13:51Z,24.770468,54.094798,12.4,245.9
SYNTH_VESSEL_17,2026-09-01T18:17:51Z,24.764875,54.080998,12.3,247.3
SYNTH_VESSEL_17,2026-09-01T18:21:51Z,24.759612,54.067145,12.2,248.8
SYNTH_VESSEL_17,2026-09-01T18:25:51Z,24.754724,54.053299,12.1,249.6
SYNTH_VESSEL_17,2026-09-01T18:29:51Z,24.750035,54.039432,12.2,250.3
SYNTH_VESSEL_17,2026-09-01T18:33:51Z,24.745476,54.025375,12.3,251.7
SYNTH_VESSEL_17,2026-09-01T18:37:51Z,24.741195,54.011081,12.2,252.9
SYNTH_VESSEL_17,2026-09-01T18:41:51Z,24.737192,53.996792,12.1,253.7
SYNTH_VESSEL_17,2026-09-01T18:45:51Z,24.733436,53.982608,12.2,255.0
SYNTH_VESSEL_17,2026-09-01T18:49:51Z,24.729923,53.968201,12.2,255.7
SYNTH_VESSEL_17,2026-09-01T18:53:51Z,24.726580,53.953798,12.3,256.5
SYNTH_VESSEL_17,2026-09-01T18:57:51Z,24.723416,53.939233,12.3,257.9
SYNTH_VESSEL_17,2026-09-01T19:01:51Z,24.720551,53.924574,12.3,259.4
SYNTH_VESSEL_17,2026-09-01T19:05:51Z,24.718048,53.909860,12.2,260.3
SYNTH_VESSEL_17,2026-09-01T19:09:51Z,24.715756,53.895138,12.3,261.3
SYNTH_VESSEL_17,2026-09-01T19:13:51Z,24.713694,53.880352,12.3,262.7
SYNTH_VESSEL_17,2026-09-01T19:17:51Z,24.711943,53.865405,12.4,263.3
SYNTH_VESSEL_17,2026-09-01T19:21:51Z,24.710347,53.850371,12.3,264.0
SYNTH_VESSEL_17,2026-09-01T19:25:51Z,24.708913,53.835427,12.2,264.6
SYNTH_VESSEL_17,2026-09-01T19:29:51Z,24.707637,53.820623,12.2,266.1
SYNTH_VESSEL_17,2026-09-01T19:33:51Z,24.706720,53.805746,12.1,266.9
SYNTH_VESSEL_17,2026-09-01T19:37:51Z,24.705999,53.790962,12.2,267.5
SYNTH_VESSEL_17,2026-09-01T19:41:51Z,24.705408,53.776058,12.3,269.1
SYNTH_VESSEL_17,2026-09-01T19:45:51Z,24.705193,53.761008,12.3,270.6
SYNTH_VESSEL_17,2026-09-01T19:49:51Z,24.705346,53.746044,12.2,271.9
SYNTH_VESSEL_17,2026-09-01T19:53:51Z,24.705785,53.731188,12.1,272.9
SYNTH_VESSEL_17,2026-09-01T19:57:51Z,24.706455,53.716426,12.0,273.4
SYNTH_VESSEL_17,2026-09-01T20:01:51Z,24.707251,53.701799,12.1,274.4
SYNTH_VESSEL_18,2026-09-01T13:59:10Z,25.498312,54.448546,12.5,261.2
SYNTH_VESSEL_18,2026-09-01T14:03:10Z,25.496178,54.433313,12.5,263.1
SYNTH_VESSEL_18,2026-09-01T14:07:10Z,25.494518,54.418048,12.4,264.8
SYNTH_VESSEL_18,2026-09-01T14:11:10Z,25.493275,54.402858,12.4,267.0
SYNTH_VESSEL_18,2026-09-01T14:15:10Z,25.492567,54.387685,12.3,268.9
SYNTH_VESSEL_18,2026-09-01T14:19:10Z,25.492316,54.372590,12.2,270.7
SYNTH_VESSEL_18,2026-09-01T14:23:10Z,25.492484,54.357633,12.2,273.0
SYNTH_VESSEL_18,2026-09-01T14:27:10Z,25.493196,54.342651,12.2,274.7
SYNTH_VESSEL_18,2026-09-01T14:31:10Z,25.494302,54.327753,12.0,276.0
SYNTH_VESSEL_18,2026-09-01T14:35:10Z,25.495692,54.313060,11.9,277.4
SYNTH_VESSEL_18,2026-09-01T14:39:10Z,25.497405,54.298510,12.1,278.9
SYNTH_VESSEL_18,2026-09-01T14:43:10Z,25.499475,54.283847,11.9,280.3
SYNTH_VESSEL_18,2026-09-01T14:47:10Z,25.501845,54.269410,12.0,282.0
SYNTH_VESSEL_18,2026-09-01T14:51:10Z,25.504606,54.254992,12.1,283.4
SYNTH_VESSEL_18,2026-09-01T14:55:10Z,25.507721,54.240552,12.0,285.5
SYNTH_VESSEL_18,2026-09-01T14:59:10Z,25.511261,54.226374,12.1,287.5
SYNTH_VESSEL_18,2026-09-01T15:03:10Z,25.515307,54.212174,12.0,289.9
SYNTH_VESSEL_18,2026-09-01T15:07:10Z,25.519850,54.198250,11.9,291.3
SYNTH_VESSEL_18,2026-09-01T15:11:10Z,25.524656,54.184622,12.0,293.7
SYNTH_VESSEL_18,2026-09-01T15:15:10Z,25.529994,54.171145,12.1,295.1
SYNTH_VESSEL_18,2026-09-01T15:19:10Z,25.535670,54.157720,12.2,296.9
SYNTH_VESSEL_18,2026-09-01T15:23:10Z,25.541794,54.144341,12.1,298.9
SYNTH_VESSEL_18,2026-09-01T15:27:10Z,25.548301,54.131298,12.1,300.6
SYNTH_VESSEL_18,2026-09-01T15:31:10Z,25.555117,54.118548,11.9,302.9
SYNTH_VESSEL_18,2026-09-01T15:35:10Z,25.562304,54.106225,12.0,304.4
SYNTH_VESSEL_18,2026-09-01T15:39:10Z,25.569824,54.094070,12.0,306.7
SYNTH_VESSEL_18,2026-09-01T15:43:10Z,25.577797,54.082226,12.2,309.1
SYNTH_VESSEL_18,2026-09-01T15:47:10Z,25.586302,54.070624,12.2,311.0
SYNTH_VESSEL_18,2026-09-01T15:51:10Z,25.595208,54.059280,12.4,313.2
SYNTH_VESSEL_18,2026-09-01T15:55:10Z,25.604600,54.048199,12.5,314.7
SYNTH_VESSEL_18,2026-09-01T15:59:10Z,25.614354,54.037273,12.5,316.8
SYNTH_VESSEL_18,2026-09-01T16:03:10Z,25.624503,54.026711,12.6,318.2
SYNTH_VESSEL_18,2026-09-01T16:07:10Z,25.634890,54.016399,12.6,320.1
SYNTH_VESSEL_18,2026-09-01T16:11:10Z,25.645588,54.006473,12.6,322.1
SYNTH_VESSEL_18,2026-09-01T16:15:10Z,25.656609,53.996946,12.7,323.7
SYNTH_VESSEL_18,2026-09-01T16:19:10Z,25.667933,53.987722,12.7,326.0
SYNTH_VESSEL_18,2026-09-01T16:23:10Z,25.679645,53.978964,12.9,328.1
SYNTH_VESSEL_18,2026-09-01T16:27:10Z,25.691758,53.970587,12.9,330.0
SYNTH_VESSEL_18,2026-09-01T16:31:10Z,25.704150,53.962633,13.0,331.8
SYNTH_VESSEL_18,2026-09-01T16:35:10Z,25.716829,53.955078,13.0,333.7
SYNTH_VESSEL_18,2026-09-01T16:39:10Z,25.729733,53.948010,12.9,336.0
SYNTH_VESSEL_18,2026-09-01T16:43:10Z,25.742769,53.941560,12.8,338.1
SYNTH_VESSEL_18,2026-09-01T16:47:10Z,25.755971,53.935677,12.9,340.2
SYNTH_VESSEL_18,2026-09-01T16:51:10Z,25.769407,53.930309,12.9,342.4
SYNTH_VESSEL_18,2026-09-01T16:55:10Z,25.783086,53.925496,13.1,344.5
SYNTH_VESSEL_18,2026-09-01T16:59:10Z,25.797047,53.921183,13.0,346.2
SYNTH_VESSEL_18,2026-09-01T17:03:10Z,25.811070,53.917361,13.1,348.2
SYNTH_VESSEL_18,2026-09-01T17:07:10Z,25.825317,53.914056,13.1,349.6
SYNTH_VESSEL_18,2026-09-01T17:11:10Z,25.839613,53.911137,13.1,351.0
SYNTH_VESSEL_18,2026-09-01T17:15:10Z,25.854006,53.908603,13.3,352.4
SYNTH_VESSEL_18,2026-09-01T17:19:10Z,25.868596,53.906441,13.4,353.8
SYNTH_VESSEL_18,2026-09-01T17:23:10Z,25.883335,53.904666,13.4,355.4
SYNTH_VESSEL_18,2026-09-01T17:27:10Z,25.898103,53.903341,13.4,357.7
SYNTH_VESSEL_18,2026-09-01T17:31:10Z,25.912997,53.902665,13.6,359.7
SYNTH_VESSEL_18,2026-09-01T17:35:10Z,25.928067,53.902582,13.4,1.5
SYNTH_VESSEL_18,2026-09-01T17:39:10Z,25.942975,53.903008,13.6,3.0
SYNTH_VESSEL_18,2026-09-01T17:43:10Z,25.957995,53.903881,13.6,4.8
SYNTH_VESSEL_18,2026-09-01T17:47:10Z,25.972984,53.905272,13.6,7.0
SYNTH_VESSEL_18,2026-09-01T17:51:10Z,25.988010,53.907327,13.6,9.2
SYNTH_VESSEL_18,2026-09-01T17:55:10Z,26.002873,53.909994,13.4,10.8
SYNTH_VESSEL_18,2026-09-01T17:59:10Z,26.017525,53.913108,13.3,13.1
SYNTH_VESSEL_18,2026-09-01T18:03:10Z,26.031930,53.916843,13.3,14.7
SYNTH_VESSEL_18,2026-09-01T18:07:10Z,26.046151,53.921003,13.4,16.8
SYNTH_VESSEL_18,2026-09-01T18:11:10Z,26.060353,53.925773,13.4,18.9
SYNTH_VESSEL_18,2026-09-01T18:15:10Z,26.074461,53.931137,13.3,21.0
SYNTH_VESSEL_18,2026-09-01T18:19:10Z,26.088223,53.937017,13.2,22.7
SYNTH_VESSEL_18,2026-09-01T18:23:10Z,26.101724,53.943296,13.1,24.8
SYNTH_VESSEL_18,2026-09-01T18:27:10Z,26.114956,53.950106,13.2,26.1
SYNTH_VESSEL_18,2026-09-01T18:31:10Z,26.128088,53.957279,13.2,27.8
SYNTH_VESSEL_18,2026-09-01T18:35:10Z,26.141040,53.964886,13.3,30.1
SYNTH_VESSEL_18,2026-09-01T18:39:10Z,26.153853,53.973146,13.2,31.8
SYNTH_VESSEL_18,2026-09-01T18:43:10Z,26.166324,53.981746,13.2,33.2
SYNTH_VESSEL_18,2026-09-01T18:47:10Z,26.178615,53.990703,13.1,34.9
SYNTH_VESSEL_18,2026-09-01T18:51:10Z,26.190548,53.999988,13.2,36.4
SYNTH_VESSEL_18,2026-09-01T18:55:10Z,26.202368,54.009711,13.1,38.0
SYNTH_VESSEL_18,2026-09-01T18:59:10Z,26.213821,54.019689,13.2,40.3
SYNTH_VESSEL_18,2026-09-01T19:03:10Z,26.224973,54.030245,13.3,42.5
SYNTH_VESSEL_18,2026-09-01T19:07:10Z,26.235809,54.041324,13.2,44.4
SYNTH_VESSEL_18,2026-09-01T19:11:10Z,26.246267,54.052727,13.2,45.9
SYNTH_VESSEL_18,2026-09-01T19:15:10Z,26.256469,54.064458,13.4,47.4
SYNTH_VESSEL_19,2026-09-01T18:49:30Z,25.381579,54.180405,10.1,262.5
SYNTH_VESSEL_19,2026-09-01T18:53:30Z,25.380108,54.168067,10.1,260.8
SYNTH_VESSEL_19,2026-09-01T18:57:30Z,25.378331,54.155881,10.1,259.0
SYNTH_VESSEL_19,2026-09-01T19:01:30Z,25.376191,54.143667,10.1,257.2
SYNTH_VESSEL_19,2026-09-01T19:05:30Z,25.373723,54.131609,10.2,255.5
SYNTH_VESSEL_19,2026-09-01T19:09:30Z,25.370882,54.119484,10.2,253.7
SYNTH_VESSEL_19,2026-09-01T19:13:30Z,25.367707,54.107456,10.2,251.6
SYNTH_VESSEL_19,2026-09-01T19:17:30Z,25.364115,54.095520,10.1,249.7
SYNTH_VESSEL_19,2026-09-01T19:21:30Z,25.360216,54.083855,10.0,248.4
SYNTH_VESSEL_19,2026-09-01T19:25:30Z,25.356116,54.072423,9.9,246.5
SYNTH_VESSEL_19,2026-09-01T19:29:30Z,25.351750,54.061293,10.0,245.3
SYNTH_VESSEL_19,2026-09-01T19:33:30Z,25.347141,54.050194,10.1,243.3
SYNTH_VESSEL_19,2026-09-01T19:37:30Z,25.342119,54.039155,10.0,241.3
SYNTH_VESSEL_19,2026-09-01T19:41:30Z,25.336787,54.028385,10.0,239.6
SYNTH_VESSEL_19,2026-09-01T19:45:30Z,25.331198,54.017832,9.9,237.9
SYNTH_VESSEL_19,2026-09-01T19:49:30Z,25.325346,54.007497,10.0,235.8
SYNTH_VESSEL_19,2026-09-01T19:53:30Z,25.319107,53.997343,9.9,234.1
SYNTH_VESSEL_19,2026-09-01T19:57:30Z,25.312650,53.987475,10.0,232.6
SYNTH_VESSEL_19,2026-09-01T20:01:30Z,25.305937,53.977767,10.0,230.8
SYNTH_VESSEL_19,2026-09-01T20:05:30Z,25.298944,53.968276,9.9,229.3
SYNTH_VESSEL_19,2026-09-01T20:09:30Z,25.291771,53.959063,9.8,227.5
SYNTH_VESSEL_19,2026-09-01T20:13:30Z,25.284419,53.950175,9.7,226.2
SYNTH_VESSEL_19,2026-09-01T20:17:30Z,25.276938,53.941564,9.6,224.5
SYNTH_VESSEL_19,2026-09-01T20:21:30Z,25.269356,53.933311,9.5,222.8
SYNTH_VESSEL_19,2026-09-01T20:25:30Z,25.261644,53.925403,9.6,221.1
SYNTH_VESSEL_19,2026-09-01T20:29:30Z,25.253636,53.917687,9.7,219.6
SYNTH_VESSEL_19,2026-09-01T20:33:30Z,25.245336,53.910084,9.8,218.4
SYNTH_VESSEL_19,2026-09-01T20:37:30Z,25.236812,53.902607,9.8,217.0
SYNTH_VESSEL_19,2026-09-01T20:41:30Z,25.228126,53.895383,9.8,215.7
SYNTH_VESSEL_19,2026-09-01T20:45:30Z,25.219340,53.888392,9.7,214.0
SYNTH_VESSEL_19,2026-09-01T20:49:30Z,25.210443,53.881756,9.7,211.8
SYNTH_VESSEL_19,2026-09-01T20:53:30Z,25.201332,53.875505,9.6,210.4
SYNTH_VESSEL_19,2026-09-01T20:57:30Z,25.192134,53.869541,9.5,209.2
SYNTH_VESSEL_19,2026-09-01T21:01:30Z,25.182941,53.863870,9.5,207.5
SYNTH_VESSEL_19,2026-09-01T21:05:30Z,25.173566,53.858472,9.6,206.0
SYNTH_VESSEL_19,2026-09-01T21:09:30Z,25.163977,53.853309,9.8,203.9
SYNTH_VESSEL_19,2026-09-01T21:13:30Z,25.154080,53.848461,9.6,202.7
SYNTH_VESSEL_19,2026-09-01T21:17:30Z,25.144242,53.843905,9.6,200.6
SYNTH_VESSEL_19,2026-09-01T21:21:30Z,25.134283,53.839778,9.6,198.8
SYNTH_VESSEL_19,2026-09-01T21:25:30Z,25.124188,53.835984,9.6,197.0
